2016.03.23,00:00,1.12159,1.12226,1.11586,1.11814,73656
2016.03.24,00:00,1.11814,1.11867,1.11454,1.11770,62369
2016.03.25,00:00,1.11768,1.11780,1.11531,1.11651,28267
2016.03.27,00:00,1.11590,1.11652,1.11590,1.11611,225
2016.03.28,00:00,1.11606,1.12192,1.11519,1.11966,34855
2016.03.29,00:00,1.11966,1.13024,1.11681,1.12898,92543
2016.03.30,00:00,1.12896,1.13645,1.12849,1.13326,91573
2016.03.31,00:00,1.13328,1.14109,1.13094,1.13800,98126
2016.04.01,00:00,1.13803,1.14370,1.13336,1.13918,107538
2016.04.03,00:00,1.13988,1.13990,1.13932,1.13945,823
2016.04.04,00:00,1.13945,1.14118,1.13572,1.13902,77078
2016.04.05,00:00,1.13899,1.14041,1.13426,1.13824,84295
2016.04.06,00:00,1.13824,1.14307,1.13268,1.13948,92946
2016.04.07,00:00,1.13939,1.14531,1.13366,1.13709,110841
2016.04.08,00:00,1.13718,1.14183,1.13481,1.13929,89798
2016.04.10,00:00,1.14128,1.14133,1.13990,1.14054,726
2016.04.11,00:00,1.14040,1.14465,1.13714,1.14042,82109
2016.04.12,00:00,1.14039,1.14638,1.13451,1.13819,92885
2016.04.13,00:00,1.13817,1.13904,1.12674,1.12773,93666
2016.04.14,00:00,1.12772,1.12939,1.12329,1.12603,90414
2016.04.15,00:00,1.12596,1.13161,1.12448,1.12835,76903
2016.04.17,00:00,1.12990,1.13005,1.12917,1.12952,560
2016.04.18,00:00,1.12938,1.13312,1.12728,1.13122,77912
2016.04.19,00:00,1.13121,1.13837,1.13024,1.13545,79249
2016.04.20,00:00,1.13546,1.13870,1.12896,1.12986,82529
2016.04.21,00:00,1.12980,1.13973,1.12687,1.12840,101527
